DOI,URL
10.1787/415453814578,https://www.oecd-ilibrary.org/finance-and-investment/interpretation-of-the-umbrella-clause-in-investment-agreements_415453814578
10.1787/415580146531,https://www.oecd-ilibrary.org/economics/the-oecd-medium-term-reference-scenario_415580146531
10.1787/415252876312,https://www.oecd-ilibrary.org/economics/results-for-the-oecd-comparative-modelling-project-from-the-whalley-wigle-model_415252876312
10.1787/414663503428,https://www.oecd-ilibrary.org/economics/interactions-between-monetary-and-fiscal-policy_414663503428
10.1787/414711615127,https://www.oecd-ilibrary.org/economics/restoring-fiscal-sustainability-in-the-euro-area_414711615127
10.1787/416335763425,https://www.oecd-ilibrary.org/finance-and-investment/investor-to-state-dispute-settlement-in-infrastructure-projects_416335763425
10.1787/416678318453,https://www.oecd-ilibrary.org/economics/should-measures-of-fiscal-stance-be-adjusted-for-terms-of-trade-effects_416678318453
10.1787/416820683181,https://www.oecd-ilibrary.org/economics/monetary-policy-and-inflation-expectations-in-latin-america_416820683181
10.1787/415745735115,https://www.oecd-ilibrary.org/economics/the-nairu-concept_415745735115
10.1787/415611470546,https://www.oecd-ilibrary.org/development/india-s-information-technology-sector_415611470546
10.1787/418374332425,https://www.oecd-ilibrary.org/economics/social-safety-nets-and-structural-adjustment_418374332425
10.1787/418433204566,https://www.oecd-ilibrary.org/social-issues-migration-health/sha-based-health-accounts-in-13-oecd-countries-country-studies-the-netherlands_418433204566
10.1787/418774783534,https://www.oecd-ilibrary.org/economics/adapting-the-icelandic-education-system-to-a-changing-environment_418774783534
10.1787/421482436815,https://www.oecd-ilibrary.org/science-and-technology/carbon-dioxide-emissions-embodied-in-international-trade-of-goods_421482436815
10.1787/421416670553,https://www.oecd-ilibrary.org/economics/forecasting-monthly-gdp-for-canada_421416670553
10.1787/421546013218,https://www.oecd-ilibrary.org/development/policy-coherence-for-development_421546013218
10.1787/422232033888,https://www.oecd-ilibrary.org/development/angel-or-devil-china-s-trade-impact-on-latin-american-emerging-markets_422232033888
10.1787/422426214244,https://www.oecd-ilibrary.org/economics/predicting-the-evolution-and-effects-of-the-asia-crisis-from-the-oecd-perspective_422426214244
10.1787/423186135728,https://www.oecd-ilibrary.org/development/the-privatisation-in-developing-countries_423186135728
10.1787/423325882343,https://www.oecd-ilibrary.org/science-and-technology/venture-capital-policy-review_423325882343
10.1787/423486674460,https://www.oecd-ilibrary.org/development/empirical-specifications-for-a-general-equilibrium-analysis-of-labor-market-policies-and-adjustments_423486674460
10.1787/424111731107,https://www.oecd-ilibrary.org/development/l-aide-au-developpement-et-les-autres-flux-nord-sud_424111731107
10.1787/424300244276,https://www.oecd-ilibrary.org/economics/does-human-capital-matter-for-growth-in-oecd-countries_424300244276
10.1787/424438382246,https://www.oecd-ilibrary.org/development/effects-of-migration-on-sending-countries_424438382246
10.1787/424841544126,https://www.oecd-ilibrary.org/social-issues-migration-health/sha-based-health-accounts-in-13-oecd-countries-country-studies-poland_424841544126
10.1787/425822661852,https://www.oecd-ilibrary.org/social-issues-migration-health/les-regimes-de-retraite-prives-dans-les-pays-de-l-ocde_425822661852
10.1787/424740140426,https://www.oecd-ilibrary.org/development/time-varying-estimates-on-the-openness-of-the-capital-account-in-korea-and-taiwan_424740140426
10.1787/426368751574,https://www.oecd-ilibrary.org/development/migration-policy-and-its-interactions-with-aid-trade-and-foreign-direct-investment-policies_426368751574
10.1787/426352083452,https://www.oecd-ilibrary.org/social-issues-migration-health/net-social-expenditure_426352083452
10.1787/426820521745,https://www.oecd-ilibrary.org/science-and-technology/the-globalisation-of-industry-in-the-oecd-countries_426820521745
10.1787/427820416328,https://www.oecd-ilibrary.org/economics/improving-timeliness-for-short-term-economic-statistics_427820416328
10.1787/428522687883,https://www.oecd-ilibrary.org/development/capital-flows-and-the-external-financing-of-turkey-s-imports-special-series-on-mixed-credits-in-collaboration-with-iceps_428522687883
10.1787/430053878556,https://www.oecd-ilibrary.org/economics/labour-market-reform-in-germany_430053878556
10.1787/431042862776,https://www.oecd-ilibrary.org/economics/carbon-taxes-and-co2-emissions-targets_431042862776
10.1787/431350563511,https://www.oecd-ilibrary.org/economics/assessing-russia-s-non-fuel-trade-elasticities_431350563511
10.1787/431383770805,https://www.oecd-ilibrary.org/economics/regulation-competition-and-productivity-convergence_431383770805
10.1787/431707836184,https://www.oecd-ilibrary.org/economics/improving-education-achievement-and-attainment-in-luxembourg_431707836184
10.1787/433106541585,https://www.oecd-ilibrary.org/education/utilisation-de-l-espace_433106541585
10.1787/433124715161,https://www.oecd-ilibrary.org/finance-and-investment/l-approche-des-entreprises-dans-la-lutte-contre-les-pratiques-entachees-de-corruption_433124715161
10.1787/432567751277,https://www.oecd-ilibrary.org/economics/the-medium-term-macroeconomic-strategy-revisited_432567751277
10.1787/432322185650,https://www.oecd-ilibrary.org/economics/the-italian-distribution-system_432322185650
10.1787/434666605557,https://www.oecd-ilibrary.org/finance-and-investment/managing-working-conditions-in-the-supply-chain_434666605557
10.1787/435046285211,https://www.oecd-ilibrary.org/education/quebec-contrat-de-performance-energetique-dans-le-milieu-scolaire-nouvelles-regles-du-jeu_435046285211
10.1787/436433611137,https://www.oecd-ilibrary.org/development/a-financial-computable-general-equilibrium-model-for-the-analysis-of-ecuador-s-stabilization-programs_436433611137
10.1787/431167074033,https://www.oecd-ilibrary.org/economics/removing-obstacles-to-employment-for-women-in-ireland_431167074033
10.1787/435618162862,https://www.oecd-ilibrary.org/economics/suggestions-for-a-new-set-of-fiscal-indicators_435618162862
10.1787/431857742281,https://www.oecd-ilibrary.org/finance-and-investment/southeast-asia_431857742281
10.1787/436053310120,https://www.oecd-ilibrary.org/economics/some-observations-on-international-area-aggregates_436053310120
10.1787/438622501763,https://www.oecd-ilibrary.org/education/le-point-sur-les-projets-de-gestion-des-actifs-au-royaume-uni_438622501763
10.1787/438703523226,https://www.oecd-ilibrary.org/economics/making-growth-more-environmentally-sustainable-in-germany_438703523226
10.1787/438286177367,https://www.oecd-ilibrary.org/development/fdi-in-sub-saharan-africa_438286177367
10.1787/438352638072,https://www.oecd-ilibrary.org/economics/la-gestion-des-depenses-publiques-en-france_438352638072
10.1787/436855215210,https://www.oecd-ilibrary.org/development/international-comparisons-of-efficiency-in-agricultural-production_436855215210
10.1787/437345756132,https://www.oecd-ilibrary.org/economics/wealth-effects-on-money-demand-in-emu_437345756132
10.1787/440027713385,https://www.oecd-ilibrary.org/development/crop-biotechnology-and-sustainability_440027713385
10.1787/440134737301,https://www.oecd-ilibrary.org/social-issues-migration-health/health-care-quality-indicators-project_440134737301
10.1787/441575884444,https://www.oecd-ilibrary.org/development/gestion-de-l-environnement-dans-les-pays-en-developpement_441575884444
10.1787/441743464504,https://www.oecd-ilibrary.org/education/les-bibliotheques-scolaires-dans-une-societe-de-communication_441743464504
10.1787/442445877233,https://www.oecd-ilibrary.org/education/le-projet-d-ecole-2001-a-pendao-au-portugal_442445877233
10.1787/442757807870,https://www.oecd-ilibrary.org/education/space-utilisation_442757807870
10.1787/443844125004,https://www.oecd-ilibrary.org/science-and-technology/triadic-patent-families-methodology_443844125004
10.1787/443532663641,https://www.oecd-ilibrary.org/education/quebec-energy-performance-contracts-for-the-school-system_443532663641
10.1787/444022103374,https://www.oecd-ilibrary.org/education/an-update-on-asset-management-plans-in-the-united-kingdom_444022103374
10.1787/444055024620,https://www.oecd-ilibrary.org/education/school-libraries-in-the-information-society_444055024620
10.1787/444430868135,https://www.oecd-ilibrary.org/economics/challenges-in-the-mexican-financial-sector_444430868135
10.1787/444611645531,https://www.oecd-ilibrary.org/economics/macroeconomic-policy-and-economic-performance_444611645531
10.1787/444427052842,https://www.oecd-ilibrary.org/development/converging-european-transitions_444427052842
10.1787/442244201242,https://www.oecd-ilibrary.org/education/les-entreprises-de-formation-en-autriche_442244201242
10.1787/445332508603,https://www.oecd-ilibrary.org/social-issues-migration-health/an-assessment-of-the-performance-of-the-japanese-health-care-system_445332508603
10.1787/446023675001,https://www.oecd-ilibrary.org/education/austria-s-training-firms_446023675001
10.1787/446580316201,https://www.oecd-ilibrary.org/education/the-school-2001-project-in-pendao-portugal_446580316201
10.1787/443241862143,https://www.oecd-ilibrary.org/economics/price-determination-in-the-major-seven-country-models-in-interlink_443241862143
10.1787/446511258155,https://www.oecd-ilibrary.org/social-issues-migration-health/net-social-expenditure_446511258155
10.1787/448346818265,https://www.oecd-ilibrary.org/economics/trade-and-competition_448346818265
10.1787/448367214462,https://www.oecd-ilibrary.org/development/alternative-explanations-of-the-trade-output-correlation-in-the-east-asian-economies_448367214462
10.1787/448682773308,https://www.oecd-ilibrary.org/education/les-besoins-en-batiments-scolaires-dans-la-communaute-flamande-de-belgique_448682773308
10.1787/448645183715,https://www.oecd-ilibrary.org/education/les-constructions-scolaires-aux-etats-unis_448645183715
10.1787/446845854274,https://www.oecd-ilibrary.org/education/les-activites-extra-scolaires-au-royaume-uni_446845854274
10.1787/447654570616,https://www.oecd-ilibrary.org/education/l-utilisation-des-equipements-scolaires-en-dehors-des-heures-de-classe_447654570616
10.1787/450027436566,https://www.oecd-ilibrary.org/economics/the-dollar-position-of-the-non-u-s-private-sector-portfolio-effects-and-the-exchange-rate-of-the-dollar_450027436566
10.1787/450384002553,https://www.oecd-ilibrary.org/economics/global-effects-of-the-european-carbon-tax_450384002553
10.1787/450338214054,https://www.oecd-ilibrary.org/education/study-support-in-extra-time-in-the-united-kingdom_450338214054
10.1787/451061402610,https://www.oecd-ilibrary.org/education/after-hours-use-of-schools_451061402610
10.1787/452024265038,https://www.oecd-ilibrary.org/education/school-construction-in-the-united-states_452024265038
10.1787/452114516345,https://www.oecd-ilibrary.org/education/needs-analysis-in-belgium-s-flemish-community_452114516345
10.1787/453436267483,https://www.oecd-ilibrary.org/education/les-equipements-educatifs-en-coree_453436267483
10.1787/454671040074,https://www.oecd-ilibrary.org/development/trade-and-pollution-linkages_454671040074
10.1787/452441446653,https://www.oecd-ilibrary.org/economics/the-impact-of-increased-government-saving-on-the-economy_452441446653
10.1787/456671771430,https://www.oecd-ilibrary.org/education/une-ecole-modele-en-albanie_456671771430
10.1787/451534710622,https://www.oecd-ilibrary.org/economics/monetary-policy-in-the-wake-of-financial-liberalisation_451534710622
10.1787/455513871742,https://www.oecd-ilibrary.org/economics/fiscal-relations-across-government-levels_455513871742
10.1787/451251088062,https://www.oecd-ilibrary.org/development/labour-market-aspects-of-state-enterprise-reform-in-china_451251088062
10.1787/457537045603,https://www.oecd-ilibrary.org/education/plans-de-gestion-des-actifs-scolaires-au-royaume-uni_457537045603
10.1787/455837375702,https://www.oecd-ilibrary.org/education/un-college-innovant-a-torcy-france_455837375702
10.1787/458253014732,https://www.oecd-ilibrary.org/education/construction-des-ecoles-et-decentralisation-au-mexique_458253014732
10.1787/458762003865,https://www.oecd-ilibrary.org/education/l-attribution-du-prix-de-la-construction-scolaire-aux-pays-bas_458762003865
10.1787/457726658278,https://www.oecd-ilibrary.org/education/laboratoires-de-sciences-dans-les-etablissements-scolaires_457726658278
10.1787/460260405417,https://www.oecd-ilibrary.org/development/lessons-from-the-family-planning-experience-for-community-based-environmental-education_460260405417
10.1787/460631628533,https://www.oecd-ilibrary.org/economics/the-jobs-challenge-in-poland_460631628533
10.1787/460786230174,https://www.oecd-ilibrary.org/development/international-interactions-in-food-and-agricultural-policies_460786230174
10.1787/462174374310,https://www.oecd-ilibrary.org/education/an-innovative-school-in-torcy-france_462174374310
10.1787/461572863513,https://www.oecd-ilibrary.org/education/educational-facilities-in-korea_461572863513
10.1787/463240307711,https://www.oecd-ilibrary.org/economics/ageing-populations-pension-systems-and-government-budgets_463240307711
10.1787/463385011306,https://www.oecd-ilibrary.org/development/la-reforme-du-secteur-financier-en-afrique_463385011306
10.1787/464056163471,https://www.oecd-ilibrary.org/education/albanian-model-school_464056163471
10.1787/464607560750,https://www.oecd-ilibrary.org/education/the-united-kingdom-s-school-asset-management-plans_464607560750
10.1787/463767160680,https://www.oecd-ilibrary.org/economics/product-market-reforms-and-employment-in-oecd-countries_463767160680
10.1787/466441620275,https://www.oecd-ilibrary.org/development/how-bad-governance-impedes-poverty-alleviation-in-bangladesh_466441620275
10.1787/467050327112,https://www.oecd-ilibrary.org/economics/the-tax-system-in-korea_467050327112
10.1787/467124308827,https://www.oecd-ilibrary.org/education/school-science-laboratories_467124308827
10.1787/466322268303,https://www.oecd-ilibrary.org/economics/household-wealth-in-the-national-accounts-of-europe-the-united-states-and-japan_466322268303
10.1787/467367203414,https://www.oecd-ilibrary.org/science-and-technology/venture-capital-policies-in-denmark_467367203414
10.1787/468031431237,https://www.oecd-ilibrary.org/education/educational-building-and-decentralisation-in-mexico_468031431237
10.1787/468348310348,https://www.oecd-ilibrary.org/economics/profits-and-rates-of-return-in-oecd-countries_468348310348
10.1787/470282443084,https://www.oecd-ilibrary.org/science-and-technology/statistics-on-new-enterprises-entrepreneurs-and-survival-of-start-ups_470282443084
10.1787/472472858008,https://www.oecd-ilibrary.org/social-issues-migration-health/sha-based-health-accounts-in-13-oecd-countries-country-studies-spain_472472858008
10.1787/473181056631,https://www.oecd-ilibrary.org/education/the-netherlands-school-building-prize_473181056631
10.1787/473681787010,https://www.oecd-ilibrary.org/education/concours-canadien-de-financement-des-infrastructures-de-recherche_473681787010
10.1787/474230476287,https://www.oecd-ilibrary.org/education/visite-de-trois-bibliotheques-scolaires-parisiennes_474230476287
10.1787/470526613141,https://www.oecd-ilibrary.org/economics/fast-falling-barriers-and-growing-concentration_470526613141
10.1787/475132665781,https://www.oecd-ilibrary.org/economics/estimating-prudent-budgetary-margins-for-11-eu-countries_475132665781
10.1787/472216424066,https://www.oecd-ilibrary.org/economics/the-costs-of-policies-to-reduce-global-emissions-of-co2_472216424066
10.1787/476470416551,https://www.oecd-ilibrary.org/education/concours-d-architecture-pour-un-college-suisse_476470416551
10.1787/475506718742,https://www.oecd-ilibrary.org/education/enseigner-la-conception-durable-dans-les-ecoles_475506718742
10.1787/476055534334,https://www.oecd-ilibrary.org/education/le-foyer-d-etude-aux-pays-bas_476055534334
10.1787/478472281154,https://www.oecd-ilibrary.org/education/la-tempete-de-verglas-mesures-prises-face-a-une-catastrophe-naturelle-au-quebec_478472281154
10.1787/478608584171,https://www.oecd-ilibrary.org/social-issues-migration-health/private-health-insurance-in-australia_478608584171
10.1787/480377612415,https://www.oecd-ilibrary.org/economics/ongoing-changes-in-the-business-cycle_480377612415
10.1787/480542403154,https://www.oecd-ilibrary.org/education/canadian-funding-competition-for-research-infrastructure_480542403154
10.1787/480585052668,https://www.oecd-ilibrary.org/development/managing-the-environment-in-developing-countries_480585052668
10.1787/481685177056,https://www.oecd-ilibrary.org/social-issues-migration-health/health-care-quality-indicators-project_481685177056
10.1787/481183873647,https://www.oecd-ilibrary.org/education/a-visit-to-three-parisian-school-libraries_481183873647
10.1787/482082781166,https://www.oecd-ilibrary.org/development/the-external-financing-of-brazilian-imports-special-series-on-mixed-credits-in-collaboration-with-iceps_482082781166
10.1787/483558181564,https://www.oecd-ilibrary.org/economics/dynamique-des-prix-et-structure-industrielle_483558181564
10.1787/484068456030,https://www.oecd-ilibrary.org/development/gender-human-capital-and-growth_484068456030
10.1787/484254612405,https://www.oecd-ilibrary.org/development/agriculture-and-the-economic-cycle_484254612405
10.1787/484581157383,https://www.oecd-ilibrary.org/education/teaching-environmentally-sustainable-design-in-schools_484581157383
10.1787/485700737071,https://www.oecd-ilibrary.org/social-issues-migration-health/dementia-care-in-9-oecd-countries_485700737071
10.1787/485766121470,https://www.oecd-ilibrary.org/education/the-netherlands-study-house_485766121470
10.1787/486243202177,https://www.oecd-ilibrary.org/education/architectural-competition-for-a-secondary-school-in-switzerland_486243202177
10.1787/485556434337,https://www.oecd-ilibrary.org/social-issues-migration-health/sha-based-health-accounts-in-13-oecd-countries-country-studies-switzerland_485556434337
10.1787/487223334520,https://www.oecd-ilibrary.org/development/the-economics-and-politics-of-transition-to-an-open-market-economy_487223334520
10.1787/486635333275,https://www.oecd-ilibrary.org/development/the-indian-electronics-industry_486635333275
10.1787/488213474436,https://www.oecd-ilibrary.org/education/ice-storm-reacting-to-a-natural-disaster-in-quebec_488213474436
10.1787/488458680613,https://www.oecd-ilibrary.org/development/analyse-des-variables-socio-culturelles-et-de-l-ajustement-en-cote-d-ivoire_488458680613
10.1787/488747757407,https://www.oecd-ilibrary.org/social-issues-migration-health/trends-and-driving-factors-in-income-distribution-and-poverty-in-the-oecd-area_488747757407
10.1787/487881601588,https://www.oecd-ilibrary.org/development/ajustement-et-equite_487881601588
10.1787/501028262326,https://www.oecd-ilibrary.org/social-issues-migration-health/oecd-submission-to-the-irish-national-minimum-wage-commission_501028262326
10.1787/502262621044,https://www.oecd-ilibrary.org/science-and-technology/oecd-data-on-skills_502262621044
10.1787/502646045314,https://www.oecd-ilibrary.org/economics/the-macroeconomic-implications-of-ageing-in-a-global-context_502646045314
10.1787/503643006287,https://www.oecd-ilibrary.org/economics/fiscal-implications-of-ageing_503643006287
10.1787/501664861672,https://www.oecd-ilibrary.org/education/the-ecologisation-of-schools-in-austria_501664861672
10.1787/505372733032,https://www.oecd-ilibrary.org/education/libraries-and-resource-centres-for-tertiary-education_505372733032
10.1787/506472485858,https://www.oecd-ilibrary.org/finance-and-investment/survey-of-oecd-work-on-international-investment_506472485858
10.1787/506723656318,https://www.oecd-ilibrary.org/education/l-ecologisation-de-l-ecole-en-autriche_506723656318
10.1787/506882344657,https://www.oecd-ilibrary.org/economics/high-and-persistent-unemployment_506882344657
10.1787/507332822478,https://www.oecd-ilibrary.org/development/l-experience-de-l-allegement-de-la-dette-du-niger_507332822478
10.1787/507434234134,https://www.oecd-ilibrary.org/economics/global-2100_507434234134
10.1787/507745543748,https://www.oecd-ilibrary.org/development/renforcer-le-role-economique-des-femmes-dans-les-pays-en-developpement_507745543748
10.1787/508868635315,https://www.oecd-ilibrary.org/education/les-bibliotheques-et-les-centres-de-documentation-de-l-enseignement-tertiaire_508868635315
10.1787/507484436664,https://www.oecd-ilibrary.org/economics/sustaining-high-growth-through-innovation_507484436664
10.1787/510306807525,https://www.oecd-ilibrary.org/development/the-external-financing-of-indonesia-s-imports-special-series-on-mixed-credits-in-collaboration-with-iceps_510306807525
10.1787/510533234501,https://www.oecd-ilibrary.org/economics/monetary-policy-in-the-second-half-of-the-1980s_510533234501
10.1787/511388364355,https://www.oecd-ilibrary.org/economics/a-changing-financial-environment-and-the-implications-for-monetary-policy_511388364355
10.1787/511756634383,https://www.oecd-ilibrary.org/education/l-utilisation-des-terrains-scolaires_511756634383
10.1787/511778841283,https://www.oecd-ilibrary.org/economics/the-economic-consequences-of-terrorism_511778841283
10.1787/512137774003,https://www.oecd-ilibrary.org/social-issues-migration-health/sha-based-health-accounts-in-13-oecd-countries-country-studies-turkey_512137774003
10.1787/511383721316,https://www.oecd-ilibrary.org/education/la-maison-la-plus-intelligente-du-monde_511383721316
10.1787/513743835456,https://www.oecd-ilibrary.org/development/les-facteurs-explicatifs-de-la-malnutrition-en-afrique-subsaharienne_513743835456
10.1787/513803511413,https://www.oecd-ilibrary.org/social-issues-migration-health/health-outcomes-in-oecd-countries_513803511413
10.1787/514187844751,https://www.oecd-ilibrary.org/economics/microeconometric-analysis-of-the-retirement-decision_514187844751
10.1787/514820262776,https://www.oecd-ilibrary.org/economics/recent-and-prospective-trends-in-real-long-term-interest-rates_514820262776
10.1787/515653287372,https://www.oecd-ilibrary.org/science-and-technology/the-importance-of-entry-to-canadian-manufacuring-with-an-appendix-on-measurement-issues_515653287372
10.1787/515737261523,https://www.oecd-ilibrary.org/economics/an-assessment-of-financial-reform-in-oecd-countries_515737261523
10.1787/517263023565,https://www.oecd-ilibrary.org/education/le-lycee-pilote-innovant-de-poitiers_517263023565
10.1787/518103673332,https://www.oecd-ilibrary.org/development/changing-social-institutions-to-improve-the-status-of-women-in-developing-countries_518103673332
10.1787/518742334033,https://www.oecd-ilibrary.org/education/world-s-smartest-house-created-by-cu-boulder-team_518742334033
10.1787/518757021651,https://www.oecd-ilibrary.org/finance-and-investment/most-favoured-nation-treatment-in-international-investment-law_518757021651
10.1787/518867170562,https://www.oecd-ilibrary.org/development/the-role-of-capital-accumulation-adjustment-and-structural-change-for-economic-take-off_518867170562
10.1787/521138670407,https://www.oecd-ilibrary.org/science-and-technology/the-oecd-technology-concordance-otc_521138670407
10.1787/521405217277,https://www.oecd-ilibrary.org/economics/centralisation-of-wage-bargaining-and-macroeconomic-performance_521405217277
10.1787/521408252125,https://www.oecd-ilibrary.org/social-issues-migration-health/counting-immigrants-and-expatriates-in-oecd-countries_521408252125
10.1787/522265260065,https://www.oecd-ilibrary.org/economics/foreign-portfolio-investors-before-and-during-a-crisis_522265260065
10.1787/522434442467,https://www.oecd-ilibrary.org/education/use-of-school-grounds-for-learning_522434442467
10.1787/522485718871,https://www.oecd-ilibrary.org/science-and-technology/using-patents-data-to-map-technical-change-in-health-related-areas_522485718871
10.1787/523103734821,https://www.oecd-ilibrary.org/education/the-innovative-pilot-high-school-at-poitiers_523103734821
10.1787/523245475740,https://www.oecd-ilibrary.org/development/the-impact-of-economic-reform-on-the-performance-of-the-seed-sector-in-eastern-and-southern-africa_523245475740
10.1787/523567425558,https://www.oecd-ilibrary.org/social-issues-migration-health/taxation-ethnic-ties-and-the-location-choice-of-highly-skilled-immigrants_523567425558
10.1787/524613550768,https://www.oecd-ilibrary.org/finance-and-investment/transparency-and-third-party-participation-in-investor-state-dispute-settlement-procedures_524613550768
10.1787/524577826151,https://www.oecd-ilibrary.org/economics/macroeconomic-performance-and-fiscal-policy-adjustments-in-the-medium-term_524577826151
10.1787/524744315352,https://www.oecd-ilibrary.org/economics/emu-the-euro-and-the-european-policy-mix_524744315352
10.1787/525171600860,https://www.oecd-ilibrary.org/education/progres-de-l-evaluation-des-batiments-scolaires-en-ecosse_525171600860
10.1787/523106306723,https://www.oecd-ilibrary.org/development/la-coherence-des-politiques-des-pays-de-l-ocde-a-l-egard-de-l-asie-de-l-est_523106306723
10.1787/525708844763,https://www.oecd-ilibrary.org/finance-and-investment/making-codes-of-corporate-conduct-work_525708844763
10.1787/525815265414,https://www.oecd-ilibrary.org/social-issues-migration-health/take-up-of-welfare-benefits-in-oecd-countries_525815265414
10.1787/526256846746,https://www.oecd-ilibrary.org/education/la-renovation-du-st-john-s-central-college-en-irlande_526256846746
10.1787/526772308631,https://www.oecd-ilibrary.org/development/buybacks-of-ldc-debt-and-the-scope-for-forgiveness_526772308631
10.1787/527117722758,https://www.oecd-ilibrary.org/development/macroeconomic-aspects-foreign-flows-and-domestic-savings-performance-in-developing-countries_527117722758
10.1787/527140514454,https://www.oecd-ilibrary.org/education/le-centre-mawson_527140514454
10.1787/527361287865,https://www.oecd-ilibrary.org/education/l-evaluation-de-la-qualite-des-equipements-educatifs_527361287865
10.1787/527376367825,https://www.oecd-ilibrary.org/economics/ict-and-economic-growth_527376367825
10.1787/528017735021,https://www.oecd-ilibrary.org/education/progress-on-evaluating-school-buildings-in-scotland_528017735021
10.1787/528200201458,https://www.oecd-ilibrary.org/economics/the-determinants-and-properties-of-monetary-conditions_528200201458
10.1787/528307538668,https://www.oecd-ilibrary.org/education/ireland-s-refurbished-st-john-s-central-college_528307538668
10.1787/527211067757,https://www.oecd-ilibrary.org/social-issues-migration-health/private-health-insurance-in-oecd-countries_527211067757
10.1787/530317885360,https://www.oecd-ilibrary.org/education/the-mawson-centre_530317885360
10.1787/530550148634,https://www.oecd-ilibrary.org/economics/consolidating-germany-s-finances_530550148634
10.1787/530661814151,https://www.oecd-ilibrary.org/education/evaluating-quality-in-educational-facilities_530661814151
10.1787/531417244207,https://www.oecd-ilibrary.org/education/planification-conception-et-gestion-des-etablissements-d-enseignement-superieur_531417244207
10.1787/532104504356,https://www.oecd-ilibrary.org/education/un-projet-scolaire-de-renovation-urbaine-en-italie_532104504356
10.1787/532226286123,https://www.oecd-ilibrary.org/development/policy-coherence-towards-east-asia_532226286123
10.1787/530230510717,https://www.oecd-ilibrary.org/economics/pure-profit-rates-and-tobin-s-q-in-nine-oecd-countries_530230510717
10.1787/533876774515,https://www.oecd-ilibrary.org/economics/estimating-potential-output-output-gaps-and-structural-budget-balances_533876774515
10.1787/533411815016,https://www.oecd-ilibrary.org/economics/handbook-on-constructing-composite-indicators_533411815016
10.1787/533278043213,https://www.oecd-ilibrary.org/education/les-terrains-scolaires-en-autriche_533278043213
10.1787/534374616322,https://www.oecd-ilibrary.org/development/adjustment-and-equity_534374616322
10.1787/534328100627,https://www.oecd-ilibrary.org/economics/housing-markets-wealth-and-the-business-cycle_534328100627
10.1787/534866681325,https://www.oecd-ilibrary.org/education/le-nouveau-campus-de-l-universite-de-salamanque_534866681325
10.1787/535875452181,https://www.oecd-ilibrary.org/social-issues-migration-health/improving-workers-skills_535875452181
10.1787/536435460443,https://www.oecd-ilibrary.org/economics/knowledge-technology-and-economic-growth_536435460443
10.1787/536702025320,https://www.oecd-ilibrary.org/economics/tracking-the-euro_536702025320
10.1787/537052766455,https://www.oecd-ilibrary.org/economics/confidence-indicators-and-their-relationship-to-changes-in-economic-activity_537052766455
10.1787/536410876068,https://www.oecd-ilibrary.org/economics/corporate-governance-competition-and-performance_536410876068
10.1787/534235088410,https://www.oecd-ilibrary.org/science-and-technology/the-contribution-of-foreign-affilliates-to-productivity-growth_534235088410
10.1787/538327568522,https://www.oecd-ilibrary.org/education/infrastructures-pour-l-apprentissage-en-nouvelle-zelande_538327568522
10.1787/536755337102,https://www.oecd-ilibrary.org/trade/biens-et-services-environnementaux_536755337102
10.1787/537250231174,https://www.oecd-ilibrary.org/economics/accounting-for-russia-s-post-crisis-growth_537250231174
10.1787/540631321683,https://www.oecd-ilibrary.org/economics/a-multi-gas-assessment-of-the-kyoto-protocol_540631321683
10.1787/540822803327,https://www.oecd-ilibrary.org/development/ouverture-et-croissance-industrielle-en-chine_540822803327
10.1787/541200211154,https://www.oecd-ilibrary.org/economics/managing-public-expenditure_541200211154
10.1787/541370867752,https://www.oecd-ilibrary.org/education/planning-designing-and-managing-higher-education-institutions_541370867752
10.1787/541703883656,https://www.oecd-ilibrary.org/education/an-urban-renewal-school-project-in-italy_541703883656
10.1787/542752152740,https://www.oecd-ilibrary.org/trade/analyse-des-mesures-non-tarifaires_542752152740
10.1787/543752128648,https://www.oecd-ilibrary.org/development/choice-of-an-exchange-rate-arrangement-institutional-setting-and-inflation_543752128648
10.1787/542222878787,https://www.oecd-ilibrary.org/economics/a-macroeconomic-model-for-debt-analysis-of-the-latin-america-region-and-debt-accounting-models-for-the-highly-indebted-countries_542222878787
10.1787/544185060882,https://www.oecd-ilibrary.org/economics/on-the-sequencing-of-structural-reforms_544185060882
10.1787/543874706427,https://www.oecd-ilibrary.org/development/economic-reconstruction-in-post-conflict-transitions_543874706427
10.1787/543148520161,https://www.oecd-ilibrary.org/economics/nominal-wage-determination-in-ten-oecd-economies_543148520161
10.1787/544303834752,https://www.oecd-ilibrary.org/education/school-grounds-in-austria_544303834752
10.1787/544636403567,https://www.oecd-ilibrary.org/education/the-university-of-salamanca-s-new-campus_544636403567
10.1787/545677411266,https://www.oecd-ilibrary.org/economics/non-tariff-measures-affecting-eu-exports_545677411266
10.1787/546002114500,https://www.oecd-ilibrary.org/development/l-experience-de-l-allegement-de-la-dette-au-mali_546002114500
10.1787/546113043454,https://www.oecd-ilibrary.org/education/structures-for-learning-in-new-zealand_546113043454
10.1787/546147518360,https://www.oecd-ilibrary.org/education/concevoir-les-environnements-d-apprentissage-du-xxie-siecle_546147518360
10.1787/545827207132,https://www.oecd-ilibrary.org/economics/the-impact-of-ageing-on-demand-factor-markets-and-growth_545827207132
10.1787/546417808871,https://www.oecd-ilibrary.org/development/macroeconomic-policies_546417808871
